game_id,season,week,team,opponent,points,home_flag,posteam,drives
2024_02_NYJ_TEN,2024,2,NYJ,TEN,24.0,0,NYJ,11
2024_02_PIT_DEN,2024,2,DEN,PIT,6.0,1,DEN,11
2024_02_PIT_DEN,2024,2,PIT,DEN,13.0,0,PIT,11
2024_02_SEA_NE,2024,2,NE,SEA,20.0,1,NE,11
2024_02_SEA_NE,2024,2,SEA,NE,23.0,0,SEA,12
2024_02_SF_MIN,2024,2,MIN,SF,23.0,1,MIN,11
2024_02_SF_MIN,2024,2,SF,MIN,17.0,0,SF,10
2024_02_TB_DET,2024,2,DET,TB,16.0,1,DET,11
2024_02_TB_DET,2024,2,TB,DET,20.0,0,TB,11
2024_03_BAL_DAL,2024,3,DAL,BAL,25.0,1,DAL,11
2024_03_BAL_DAL,2024,3,BAL,DAL,28.0,0,BAL,12
2024_03_CAR_LV,2024,3,LV,CAR,22.0,1,LV,12
2024_03_CAR_LV,2024,3,CAR,LV,36.0,0,CAR,12
2024_03_CHI_IND,2024,3,IND,CHI,21.0,1,IND,12
2024_03_CHI_IND,2024,3,CHI,IND,16.0,0,CHI,12
2024_03_DEN_TB,2024,3,TB,DEN,7.0,1,TB,11
2024_03_DEN_TB,2024,3,DEN,TB,26.0,0,DEN,10
2024_03_DET_ARI,2024,3,ARI,DET,13.0,1,ARI,11
2024_03_DET_ARI,2024,3,DET,ARI,20.0,0,DET,11
2024_03_GB_TEN,2024,3,TEN,GB,14.0,1,TEN,11
2024_03_GB_TEN,2024,3,GB,TEN,30.0,0,GB,10
2024_03_HOU_MIN,2024,3,MIN,HOU,34.0,1,MIN,11
2024_03_HOU_MIN,2024,3,HOU,MIN,7.0,0,HOU,11
2024_03_JAX_BUF,2024,3,BUF,JAX,47.0,1,BUF,10
2024_03_JAX_BUF,2024,3,JAX,BUF,10.0,0,JAX,10
2024_03_KC_ATL,2024,3,ATL,KC,17.0,1,ATL,10
2024_03_KC_ATL,2024,3,KC,ATL,22.0,0,KC,10
2024_03_LAC_PIT,2024,3,PIT,LAC,20.0,1,PIT,10
2024_03_LAC_PIT,2024,3,LAC,PIT,10.0,0,LAC,10
2024_03_MIA_SEA,2024,3,SEA,MIA,24.0,1,SEA,12
2024_03_MIA_SEA,2024,3,MIA,SEA,3.0,0,MIA,12
2024_03_NE_NYJ,2024,3,NYJ,NE,24.0,1,NYJ,8
2024_03_NE_NYJ,2024,3,NE,NYJ,3.0,0,NE,9
2024_03_NYG_CLE,2024,3,CLE,NYG,15.0,1,CLE,14
2024_03_NYG_CLE,2024,3,NYG,CLE,21.0,0,NYG,14
2024_03_PHI_NO,2024,3,NO,PHI,12.0,1,NO,10
2024_03_PHI_NO,2024,3,PHI,NO,15.0,0,PHI,10
2024_03_SF_LA,2024,3,LA,SF,27.0,1,LA,9
2024_03_SF_LA,2024,3,SF,LA,24.0,0,SF,9
2024_03_WAS_CIN,2024,3,CIN,WAS,33.0,1,CIN,7
2024_03_WAS_CIN,2024,3,WAS,CIN,38.0,0,WAS,8
2024_04_BUF_BAL,2024,4,BAL,BUF,35.0,1,BAL,11
2024_04_BUF_BAL,2024,4,BUF,BAL,10.0,0,BUF,11
2024_04_CIN_CAR,2024,4,CAR,CIN,24.0,1,CAR,11
2024_04_CIN_CAR,2024,4,CIN,CAR,34.0,0,CIN,10
2024_04_CLE_LV,2024,4,LV,CLE,20.0,1,LV,11
2024_04_CLE_LV,2024,4,CLE,LV,16.0,0,CLE,9
2024_04_DAL_NYG,2024,4,NYG,DAL,15.0,1,NYG,9
2024_04_DAL_NYG,2024,4,DAL,NYG,20.0,0,DAL,9
2024_04_DEN_NYJ,2024,4,NYJ,DEN,9.0,1,NYJ,13
2024_04_DEN_NYJ,2024,4,DEN,NYJ,10.0,0,DEN,13
2024_04_JAX_HOU,2024,4,HOU,JAX,24.0,1,HOU,10
2024_04_JAX_HOU,2024,4,JAX,HOU,20.0,0,JAX,12
2024_04_KC_LAC,2024,4,LAC,KC,10.0,1,LAC,10
2024_04_KC_LAC,2024,4,KC,LAC,17.0,0,KC,11
2024_04_LA_CHI,2024,4,CHI,LA,24.0,1,CHI,10
2024_04_LA_CHI,2024,4,LA,CHI,18.0,0,LA,10
2024_04_MIN_GB,2024,4,GB,MIN,29.0,1,GB,15
2024_04_MIN_GB,2024,4,MIN,GB,31.0,0,MIN,15
2024_04_NE_SF,2024,4,SF,NE,30.0,1,SF,11
2024_04_NE_SF,2024,4,NE,SF,13.0,0,NE,12
2024_04_NO_ATL,2024,4,ATL,NO,26.0,1,ATL,9
2024_04_NO_ATL,2024,4,NO,ATL,24.0,0,NO,10
2024_04_PHI_TB,2024,4,TB,PHI,33.0,1,TB,11
2024_04_PHI_TB,2024,4,PHI,TB,16.0,0,PHI,10
2024_04_PIT_IND,2024,4,IND,PIT,27.0,1,IND,11
2024_04_PIT_IND,2024,4,PIT,IND,24.0,0,PIT,11
2024_04_SEA_DET,2024,4,DET,SEA,42.0,1,DET,11
2024_04_SEA_DET,2024,4,SEA,DET,29.0,0,SEA,11
2024_04_TEN_MIA,2024,4,MIA,TEN,12.0,1,MIA,13
2024_04_TEN_MIA,2024,4,TEN,MIA,31.0,0,TEN,13
2024_04_WAS_ARI,2024,4,ARI,WAS,14.0,1,ARI,9
2024_04_WAS_ARI,2024,4,WAS,ARI,42.0,0,WAS,9
2024_05_ARI_SF,2024,5,SF,ARI,23.0,1,SF,9
2024_05_ARI_SF,2024,5,ARI,SF,24.0,0,ARI,10
2024_05_BAL_CIN,2024,5,CIN,BAL,38.0,1,CIN,12
2024_05_BAL_CIN,2024,5,BAL,CIN,41.0,0,BAL,13
2024_05_BUF_HOU,2024,5,HOU,BUF,23.0,1,HOU,13
2024_05_BUF_HOU,2024,5,BUF,HOU,20.0,0,BUF,12
2024_05_CAR_CHI,2024,5,CHI,CAR,36.0,1,CHI,12
2024_05_CAR_CHI,2024,5,CAR,CHI,10.0,0,CAR,12
2024_05_CLE_WAS,2024,5,WAS,CLE,34.0,1,WAS,12
2024_05_CLE_WAS,2024,5,CLE,WAS,13.0,0,CLE,13
2024_05_DAL_PIT,2024,5,PIT,DAL,17.0,1,PIT,10
2024_05_DAL_PIT,2024,5,DAL,PIT,20.0,0,DAL,9
2024_05_GB_LA,2024,5,LA,GB,19.0,1,LA,9
2024_05_GB_LA,2024,5,GB,LA,24.0,0,GB,11
2024_05_IND_JAX,2024,5,JAX,IND,37.0,1,JAX,12
2024_05_IND_JAX,2024,5,IND,JAX,34.0,0,IND,13
2024_05_LV_DEN,2024,5,DEN,LV,34.0,1,DEN,12
2024_05_LV_DEN,2024,5,LV,DEN,18.0,0,LV,12
2024_05_MIA_NE,2024,5,NE,MIA,10.0,1,NE,11
2024_05_MIA_NE,2024,5,MIA,NE,15.0,0,MIA,11
2024_05_NO_KC,2024,5,KC,NO,26.0,1,KC,10
2024_05_NO_KC,2024,5,NO,KC,13.0,0,NO,10
2024_05_NYG_SEA,2024,5,SEA,NYG,20.0,1,SEA,11
2024_05_NYG_SEA,2024,5,NYG,SEA,29.0,0,NYG,12
2024_05_NYJ_MIN,2024,5,MIN,NYJ,23.0,1,MIN,13
2024_05_NYJ_MIN,2024,5,NYJ,MIN,17.0,0,NYJ,13
2024_05_TB_ATL,2024,5,ATL,TB,36.0,1,ATL,11
2024_05_TB_ATL,2024,5,TB,ATL,30.0,0,TB,10
2024_06_ARI_GB,2024,6,GB,ARI,34.0,1,GB,11
2024_06_ARI_GB,2024,6,ARI,GB,13.0,0,ARI,10
2024_06_ATL_CAR,2024,6,CAR,ATL,20.0,1,CAR,10
2024_06_ATL_CAR,2024,6,ATL,CAR,38.0,0,ATL,11
2024_06_BUF_NYJ,2024,6,NYJ,BUF,20.0,1,NYJ,9
2024_06_BUF_NYJ,2024,6,BUF,NYJ,23.0,0,BUF,9
2024_06_CIN_NYG,2024,6,NYG,CIN,7.0,1,NYG,11
2024_06_CIN_NYG,2024,6,CIN,NYG,17.0,0,CIN,11
2024_06_CLE_PHI,2024,6,PHI,CLE,20.0,1,PHI,10
2024_06_CLE_PHI,2024,6,CLE,PHI,16.0,0,CLE,8
2024_06_DET_DAL,2024,6,DAL,DET,9.0,1,DAL,11
2024_06_DET_DAL,2024,6,DET,DAL,47.0,0,DET,12
2024_06_HOU_NE,2024,6,NE,HOU,21.0,1,NE,14
2024_06_HOU_NE,2024,6,HOU,NE,41.0,0,HOU,14
2024_06_IND_TEN,2024,6,TEN,IND,17.0,1,TEN,11
2024_06_IND_TEN,2024,6,IND,TEN,20.0,0,IND,10
2024_06_JAX_CHI,2024,6,CHI,JAX,35.0,1,CHI,10
2024_06_JAX_CHI,2024,6,JAX,CHI,16.0,0,JAX,10
2024_06_LAC_DEN,2024,6,DEN,LAC,16.0,1,DEN,10
2024_06_LAC_DEN,2024,6,LAC,DEN,23.0,0,LAC,11
2024_06_PIT_LV,2024,6,LV,PIT,13.0,1,LV,11
2024_06_PIT_LV,2024,6,PIT,LV,32.0,0,PIT,11
2024_06_SF_SEA,2024,6,SEA,SF,24.0,1,SEA,12
2024_06_SF_SEA,2024,6,SF,SEA,36.0,0,SF,12
2024_06_TB_NO,2024,6,NO,TB,27.0,1,NO,14
2024_06_TB_NO,2024,6,TB,NO,51.0,0,TB,14
2024_06_WAS_BAL,2024,6,BAL,WAS,30.0,1,BAL,9
2024_06_WAS_BAL,2024,6,WAS,BAL,23.0,0,WAS,9
2024_07_BAL_TB,2024,7,TB,BAL,31.0,1,TB,12
2024_07_BAL_TB,2024,7,BAL,TB,41.0,0,BAL,11
2024_07_CAR_WAS,2024,7,WAS,CAR,40.0,1,WAS,9
2024_07_CAR_WAS,2024,7,CAR,WAS,7.0,0,CAR,10
2024_07_CIN_CLE,2024,7,CLE,CIN,14.0,1,CLE,14
2024_07_CIN_CLE,2024,7,CIN,CLE,21.0,0,CIN,14
2024_07_DEN_NO,2024,7,NO,DEN,10.0,1,NO,12
2024_07_DEN_NO,2024,7,DEN,NO,33.0,0,DEN,11
2024_07_DET_MIN,2024,7,MIN,DET,29.0,1,MIN,11
2024_07_DET_MIN,2024,7,DET,MIN,31.0,0,DET,11
2024_07_HOU_GB,2024,7,GB,HOU,24.0,1,GB,11
2024_07_HOU_GB,2024,7,HOU,GB,22.0,0,HOU,12
2024_07_KC_SF,2024,7,SF,KC,18.0,1,SF,11
2024_07_KC_SF,2024,7,KC,SF,28.0,0,KC,11
2024_07_LAC_ARI,2024,7,ARI,LAC,17.0,1,ARI,9
2024_07_LAC_ARI,2024,7,LAC,ARI,15.0,0,LAC,8
2024_07_LV_LA,2024,7,LA,LV,20.0,1,LA,12
2024_07_LV_LA,2024,7,LV,LA,15.0,0,LV,13
2024_07_MIA_IND,2024,7,IND,MIA,16.0,1,IND,13
2024_07_MIA_IND,2024,7,MIA,IND,10.0,0,MIA,12
2024_07_NE_JAX,2024,7,JAX,NE,32.0,1,JAX,8
2024_07_NE_JAX,2024,7,NE,JAX,16.0,0,NE,9
2024_07_NYJ_PIT,2024,7,PIT,NYJ,37.0,1,PIT,11
2024_07_NYJ_PIT,2024,7,NYJ,PIT,15.0,0,NYJ,12
2024_07_PHI_NYG,2024,7,NYG,PHI,3.0,1,NYG,13
2024_07_PHI_NYG,2024,7,PHI,NYG,28.0,0,PHI,13
2024_07_SEA_ATL,2024,7,ATL,SEA,14.0,1,ATL,11
2024_07_SEA_ATL,2024,7,SEA,ATL,34.0,0,SEA,9
2024_07_TEN_BUF,2024,7,BUF,TEN,34.0,1,BUF,11
2024_07_TEN_BUF,2024,7,TEN,BUF,10.0,0,TEN,12
2024_08_ARI_MIA,2024,8,MIA,ARI,27.0,1,MIA,8
2024_08_ARI_MIA,2024,8,ARI,MIA,28.0,0,ARI,9
2024_08_ATL_TB,2024,8,TB,ATL,26.0,1,TB,11
2024_08_ATL_TB,2024,8,ATL,TB,31.0,0,ATL,10
2024_08_BAL_CLE,2024,8,CLE,BAL,29.0,1,CLE,11
2024_08_BAL_CLE,2024,8,BAL,CLE,24.0,0,BAL,11
2024_08_BUF_SEA,2024,8,SEA,BUF,10.0,1,SEA,9
2024_08_BUF_SEA,2024,8,BUF,SEA,31.0,0,BUF,10
2024_08_CAR_DEN,2024,8,DEN,CAR,28.0,1,DEN,12
2024_08_CAR_DEN,2024,8,CAR,DEN,14.0,0,CAR,11
2024_08_CHI_WAS,2024,8,WAS,CHI,18.0,1,WAS,12
2024_08_CHI_WAS,2024,8,CHI,WAS,15.0,0,CHI,11
2024_08_DAL_SF,2024,8,SF,DAL,30.0,1,SF,12
2024_08_DAL_SF,2024,8,DAL,SF,24.0,0,DAL,12
2024_08_GB_JAX,2024,8,JAX,GB,27.0,1,JAX,12
2024_08_GB_JAX,2024,8,GB,JAX,30.0,0,GB,13
2024_08_IND_HOU,2024,8,HOU,IND,23.0,1,HOU,12
2024_08_IND_HOU,2024,8,IND,HOU,20.0,0,IND,13
2024_08_KC_LV,2024,8,LV,KC,20.0,1,LV,9
2024_08_KC_LV,2024,8,KC,LV,27.0,0,KC,9
2024_08_MIN_LA,2024,8,LA,MIN,30.0,1,LA,9
2024_08_MIN_LA,2024,8,MIN,LA,20.0,0,MIN,9
2024_08_NO_LAC,2024,8,LAC,NO,26.0,1,LAC,13
2024_08_NO_LAC,2024,8,NO,LAC,8.0,0,NO,13
2024_08_NYG_PIT,2024,8,PIT,NYG,26.0,1,PIT,11
2024_08_NYG_PIT,2024,8,NYG,PIT,18.0,0,NYG,11
2024_08_NYJ_NE,2024,8,NE,NYJ,25.0,1,NE,10
2024_08_NYJ_NE,2024,8,NYJ,NE,22.0,0,NYJ,10
2024_08_PHI_CIN,2024,8,CIN,PHI,17.0,1,CIN,9
2024_08_PHI_CIN,2024,8,PHI,CIN,37.0,0,PHI,8
2024_08_TEN_DET,2024,8,DET,TEN,52.0,1,DET,13
2024_08_TEN_DET,2024,8,TEN,DET,14.0,0,TEN,14
2024_09_CHI_ARI,2024,9,ARI,CHI,29.0,1,ARI,11
2024_09_CHI_ARI,2024,9,CHI,ARI,9.0,0,CHI,12
2024_09_DAL_ATL,2024,9,ATL,DAL,27.0,1,ATL,11
2024_09_DAL_ATL,2024,9,DAL,ATL,21.0,0,DAL,11
2024_09_DEN_BAL,2024,9,BAL,DEN,41.0,1,BAL,10
2024_09_DEN_BAL,2024,9,DEN,BAL,10.0,0,DEN,10
2024_09_DET_GB,2024,9,GB,DET,14.0,1,GB,9
2024_09_DET_GB,2024,9,DET,GB,24.0,0,DET,8
2024_09_HOU_NYJ,2024,9,NYJ,HOU,21.0,1,NYJ,10
2024_09_HOU_NYJ,2024,9,HOU,NYJ,13.0,0,HOU,10
2024_09_IND_MIN,2024,9,MIN,IND,21.0,1,MIN,11
2024_09_IND_MIN,2024,9,IND,MIN,13.0,0,IND,10
2024_09_JAX_PHI,2024,9,PHI,JAX,28.0,1,PHI,13
2024_09_JAX_PHI,2024,9,JAX,PHI,23.0,0,JAX,11
2024_09_LAC_CLE,2024,9,CLE,LAC,10.0,1,CLE,13
2024_09_LAC_CLE,2024,9,LAC,CLE,27.0,0,LAC,14
2024_09_LA_SEA,2024,9,SEA,LA,20.0,1,SEA,15
2024_09_LA_SEA,2024,9,LA,SEA,26.0,0,LA,14
2024_09_LV_CIN,2024,9,CIN,LV,41.0,1,CIN,13
2024_09_LV_CIN,2024,9,LV,CIN,24.0,0,LV,11
2024_09_MIA_BUF,2024,9,BUF,MIA,30.0,1,BUF,8
2024_09_MIA_BUF,2024,9,MIA,BUF,27.0,0,MIA,9
2024_09_NE_TEN,2024,9,TEN,NE,20.0,1,TEN,11
2024_09_NE_TEN,2024,9,NE,TEN,17.0,0,NE,11
2024_09_NO_CAR,2024,9,CAR,NO,23.0,1,CAR,11
2024_09_NO_CAR,2024,9,NO,CAR,22.0,0,NO,11
2024_09_TB_KC,2024,9,KC,TB,30.0,1,KC,11
2024_09_TB_KC,2024,9,TB,KC,24.0,0,TB,9
2024_09_WAS_NYG,2024,9,NYG,WAS,22.0,1,NYG,8
2024_09_WAS_NYG,2024,9,WAS,NYG,27.0,0,WAS,8
2024_10_ATL_NO,2024,10,NO,ATL,20.0,1,NO,11
2024_10_ATL_NO,2024,10,ATL,NO,17.0,0,ATL,11
2024_10_BUF_IND,2024,10,IND,BUF,20.0,1,IND,11
2024_10_BUF_IND,2024,10,BUF,IND,30.0,0,BUF,11
2024_10_CIN_BAL,2024,10,BAL,CIN,35.0,1,BAL,12
2024_10_CIN_BAL,2024,10,CIN,BAL,34.0,0,CIN,11
2024_10_DEN_KC,2024,10,KC,DEN,16.0,1,KC,8
2024_10_DEN_KC,2024,10,DEN,KC,14.0,0,DEN,9
2024_10_DET_HOU,2024,10,HOU,DET,23.0,1,HOU,13
2024_10_DET_HOU,2024,10,DET,HOU,26.0,0,DET,14
2024_10_MIA_LA,2024,10,LA,MIA,15.0,1,LA,11
2024_10_MIA_LA,2024,10,MIA,LA,23.0,0,MIA,11
2024_10_MIN_JAX,2024,10,JAX,MIN,7.0,1,JAX,10
2024_10_MIN_JAX,2024,10,MIN,JAX,12.0,0,MIN,10
2024_10_NE_CHI,2024,10,CHI,NE,3.0,1,CHI,11
2024_10_NE_CHI,2024,10,NE,CHI,19.0,0,NE,12
2024_10_NYG_CAR,2024,10,CAR,NYG,20.0,1,CAR,13
2024_10_NYG_CAR,2024,10,NYG,CAR,17.0,0,NYG,13
2024_10_NYJ_ARI,2024,10,ARI,NYJ,31.0,1,ARI,7
2024_10_NYJ_ARI,2024,10,NYJ,ARI,6.0,0,NYJ,6
2024_10_PHI_DAL,2024,10,DAL,PHI,6.0,1,DAL,13
2024_10_PHI_DAL,2024,10,PHI,DAL,34.0,0,PHI,14
2024_10_PIT_WAS,2024,10,WAS,PIT,27.0,1,WAS,12
2024_10_PIT_WAS,2024,10,PIT,WAS,28.0,0,PIT,14
2024_10_SF_TB,2024,10,TB,SF,20.0,1,TB,10
2024_10_SF_TB,2024,10,SF,TB,23.0,0,SF,10
2024_10_TEN_LAC,2024,10,LAC,TEN,27.0,1,LAC,9
2024_10_TEN_LAC,2024,10,TEN,LAC,17.0,0,TEN,9
2024_11_ATL_DEN,2024,11,DEN,ATL,38.0,1,DEN,9
2024_11_ATL_DEN,2024,11,ATL,DEN,6.0,0,ATL,10
2024_11_BAL_PIT,2024,11,PIT,BAL,18.0,1,PIT,13
2024_11_BAL_PIT,2024,11,BAL,PIT,16.0,0,BAL,13
2024_11_CIN_LAC,2024,11,LAC,CIN,34.0,1,LAC,13
2024_11_CIN_LAC,2024,11,CIN,LAC,27.0,0,CIN,13
2024_11_CLE_NO,2024,11,NO,CLE,35.0,1,NO,11
2024_11_CLE_NO,2024,11,CLE,NO,14.0,0,CLE,11
2024_11_GB_CHI,2024,11,CHI,GB,19.0,1,CHI,7
2024_11_GB_CHI,2024,11,GB,CHI,20.0,0,GB,7
2024_11_HOU_DAL,2024,11,DAL,HOU,10.0,1,DAL,12
2024_11_HOU_DAL,2024,11,HOU,DAL,34.0,0,HOU,10
2024_11_IND_NYJ,2024,11,NYJ,IND,27.0,1,NYJ,12
2024_11_IND_NYJ,2024,11,IND,NYJ,28.0,0,IND,12
2024_11_JAX_DET,2024,11,DET,JAX,52.0,1,DET,9
2024_11_JAX_DET,2024,11,JAX,DET,6.0,0,JAX,9
2024_11_KC_BUF,2024,11,BUF,KC,30.0,1,BUF,10
2024_11_KC_BUF,2024,11,KC,BUF,21.0,0,KC,9
2024_11_LA_NE,2024,11,NE,LA,22.0,1,NE,9
2024_11_LA_NE,2024,11,LA,NE,28.0,0,LA,10
2024_11_LV_MIA,2024,11,MIA,LV,34.0,1,MIA,7
2024_11_LV_MIA,2024,11,LV,MIA,19.0,0,LV,7
2024_11_MIN_TEN,2024,11,TEN,MIN,13.0,1,TEN,11
2024_11_MIN_TEN,2024,11,MIN,TEN,23.0,0,MIN,12
2024_11_SEA_SF,2024,11,SF,SEA,17.0,1,SF,9
2024_11_SEA_SF,2024,11,SEA,SF,20.0,0,SEA,8
2024_11_WAS_PHI,2024,11,PHI,WAS,26.0,1,PHI,11
2024_11_WAS_PHI,2024,11,WAS,PHI,18.0,0,WAS,11
2024_12_ARI_SEA,2024,12,SEA,ARI,16.0,1,SEA,10
2024_12_ARI_SEA,2024,12,ARI,SEA,6.0,0,ARI,10
2024_12_BAL_LAC,2024,12,LAC,BAL,23.0,1,LAC,9
2024_12_BAL_LAC,2024,12,BAL,LAC,30.0,0,BAL,9
2024_12_DAL_WAS,2024,12,WAS,DAL,26.0,1,WAS,16
2024_12_DAL_WAS,2024,12,DAL,WAS,34.0,0,DAL,15
2024_12_DEN_LV,2024,12,LV,DEN,19.0,1,LV,12
2024_12_DEN_LV,2024,12,DEN,LV,29.0,0,DEN,11
2024_12_DET_IND,2024,12,IND,DET,6.0,1,IND,10
2024_12_DET_IND,2024,12,DET,IND,24.0,0,DET,10
2024_12_KC_CAR,2024,12,CAR,KC,27.0,1,CAR,8
2024_12_KC_CAR,2024,12,KC,CAR,30.0,0,KC,8
2024_12_MIN_CHI,2024,12,CHI,MIN,27.0,1,CHI,13
2024_12_MIN_CHI,2024,12,MIN,CHI,30.0,0,MIN,13
2024_12_NE_MIA,2024,12,MIA,NE,34.0,1,MIA,13
2024_12_NE_MIA,2024,12,NE,MIA,15.0,0,NE,12
2024_12_PHI_LA,2024,12,LA,PHI,20.0,1,LA,10
2024_12_PHI_LA,2024,12,PHI,LA,37.0,0,PHI,10
2024_12_PIT_CLE,2024,12,CLE,PIT,24.0,1,CLE,10
2024_12_PIT_CLE,2024,12,PIT,CLE,19.0,0,PIT,11
2024_12_SF_GB,2024,12,GB,SF,38.0,1,GB,11
2024_12_SF_GB,2024,12,SF,GB,10.0,0,SF,12
2024_12_TB_NYG,2024,12,NYG,TB,7.0,1,NYG,10
2024_12_TB_NYG,2024,12,TB,NYG,30.0,0,TB,9
2024_12_TEN_HOU,2024,12,HOU,TEN,27.0,1,HOU,13
2024_12_TEN_HOU,2024,12,TEN,HOU,32.0,0,TEN,14
2024_13_ARI_MIN,2024,13,MIN,ARI,23.0,1,MIN,10
2024_13_ARI_MIN,2024,13,ARI,MIN,22.0,0,ARI,10
2024_13_CHI_DET,2024,13,DET,CHI,23.0,1,DET,9
2024_13_CHI_DET,2024,13,CHI,DET,20.0,0,CHI,10
2024_13_CLE_DEN,2024,13,DEN,CLE,41.0,1,DEN,14
2024_13_CLE_DEN,2024,13,CLE,DEN,32.0,0,CLE,15
2024_13_HOU_JAX,2024,13,JAX,HOU,20.0,1,JAX,10
2024_13_HOU_JAX,2024,13,HOU,JAX,23.0,0,HOU,11
2024_13_IND_NE,2024,13,NE,IND,24.0,1,NE,9
2024_13_IND_NE,2024,13,IND,NE,25.0,0,IND,9
2024_13_LAC_ATL,2024,13,ATL,LAC,13.0,1,ATL,10
2024_13_LAC_ATL,2024,13,LAC,ATL,17.0,0,LAC,10
2024_13_LA_NO,2024,13,NO,LA,14.0,1,NO,8
2024_13_LA_NO,2024,13,LA,NO,21.0,0,LA,9
2024_13_LV_KC,2024,13,KC,LV,19.0,1,KC,12
2024_13_LV_KC,2024,13,LV,KC,17.0,0,LV,11
2024_13_MIA_GB,2024,13,GB,MIA,30.0,1,GB,10
2024_13_MIA_GB,2024,13,MIA,GB,17.0,0,MIA,9
2024_13_NYG_DAL,2024,13,DAL,NYG,27.0,1,DAL,11
2024_13_NYG_DAL,2024,13,NYG,DAL,20.0,0,NYG,12
2024_13_PHI_BAL,2024,13,BAL,PHI,19.0,1,BAL,11
2024_13_PHI_BAL,2024,13,PHI,BAL,24.0,0,PHI,12
2024_13_PIT_CIN,2024,13,CIN,PIT,38.0,1,CIN,10
